date,price
1970-05-01,0.00018347399673082632
1970-06-01,0.000100076725489541
1970-07-01,6.671781699302964e-05
1970-08-01,3.335890849651829e-05
1970-09-01,0.0
1970-12-01,5.003836274477397e-05
1970-02-02,5.671014444407277e-05
1970-03-02,6.671781699302964e-05
1970-04-02,6.671781699302964e-05
1970-05-02,6.671781699302964e-05
1970-06-02,6.671781699302964e-05
1970-09-02,7.338959869233191e-05
1970-10-02,8.339727124128532e-05
1970-11-02,6.671781699302964e-05
1970-12-02,6.671781699302964e-05
1970-02-03,6.671781699302964e-05
1970-03-03,7.338959869233191e-05
1970-04-03,5.3374253594421633e-05
1970-05-03,6.004603529372737e-05
1970-06-03,3.335890849651829e-05
1970-09-03,3.335890849651829e-05
1970-10-03,4.003069019581709e-05
1970-11-03,6.004603529372737e-05
1970-12-03,6.004603529372737e-05
1970-01-04,0.00031690963071688213
1970-02-04,0.00031690963071688213
1970-03-04,0.00029355839476932766
1970-06-04,0.0002535277045735071
1970-07-04,0.00026687126797211164
1970-08-04,0.00031690963071688213
1970-09-04,0.000326917303265839
1970-10-04,0.00031690963071688213
1970-01-05,0.0006504987156820234
1970-04-05,0.0006938652967274916
1970-05-05,0.0008806751843079691
1970-06-05,0.0008840110751576237
1970-07-05,0.0008840110751576237
1970-08-05,0.000867331620909368
1970-11-05,0.0008006138039163384
1970-12-05,0.0007172165326750531
1970-01-06,0.0003335890849651413
1970-02-06,0.00023351235947560028
1970-03-06,0.00015011508823431496
1970-04-06,0.00019348166927977972
1970-05-06,0.00020682523267838773
1970-08-06,0.00041698635620642313
1970-09-06,0.0004069786836574697
1970-10-06,0.0004336658104546823
1970-11-06,0.0005003836274477085
1970-12-06,0.0004837041731994528
1970-01-07,0.00039363512025886865
1970-02-07,0.00036027621176235036
1970-03-07,0.00030023017646862646
1970-06-07,0.00030023017646862646
1970-07-07,0.00026687126797211164
1970-08-07,0.00026687126797211164
1970-09-07,0.00026687126797211164
1970-10-07,0.00030023017646862646
1970-03-08,0.0002835507222203708
1970-04-08,0.0002735430496714174
1970-05-08,0.00028021483137071965
1970-06-08,0.0002835507222203708
1970-07-08,0.00026687126797211164
1970-10-08,0.0002535277045735071
1970-11-08,0.00021683290522734114
1970-12-08,0.00023351235947560028
1970-01-09,0.0006838576241785348
1970-02-09,0.0008006138039163384
1970-03-09,0.000917369983654135
1970-04-09,0.0009006905294058794
1970-07-09,0.0008172932581645941
1970-08-09,0.0007839343496680827
1970-09-09,0.0009006905294058794
1970-10-09,0.0008506521666611054
1970-11-09,0.0009507288921506533
1970-01-10,0.0009840878006471647
1970-02-10,0.0009507288921506533
1970-05-10,0.0012176001601227615
1970-06-10,0.0012843179771157912
1970-07-10,0.0011842412516262467
1970-08-10,0.0012176001601227615
